kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=2613, susp=1.0]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{getTextBounds(Ljava/lang/String;Ljava/awt/Graphics2D;Ljava/awt/FontMetrics;)Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=289, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{getTextBounds(Ljava/lang/String;Ljava/awt/Graphics2D;Ljava/awt/FontMetrics;)Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=288, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockParams, methodName=org.jfree.chart.block.BlockParams{setGenerateEntities(Z)V 0.0, lineNumber=94, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockParams, methodName=org.jfree.chart.block.BlockParams{getGenerateEntities()Z 0.0, lineNumber=85, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=551, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=550, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=549, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=548, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=547, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=546, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trim(Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=545, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trimHeight(D)D 0.0, lineNumber=523, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trimWidth(D)D 0.0, lineNumber=501, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=188, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=184, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=180, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=176, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=175, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=174, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=173, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=172, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=171, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=170, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=169, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=168, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=167, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=166, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{getInsets()Lorg/jfree/chart/util/RectangleInsets; 0.0, lineNumber=491, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.LegendItemCollection, methodName=org.jfree.chart.LegendItemCollection{getItemCount()I 0.0, lineNumber=104, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{getHorizontalAlignment()Lorg/jfree/chart/util/HorizontalAlignment; 0.0, lineNumber=231, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{getPosition()Lorg/jfree/chart/util/RectangleEdge; 0.0, lineNumber=206, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeightRange()Lorg/jfree/data/Range; 0.0, lineNumber=206, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidthRange()Lorg/jfree/data/Range; 0.0, lineNumber=179, susp=0.125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockContainer, methodName=org.jfree.chart.block.BlockContainer{clear()V 0.0, lineNumber=169, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.BlockContainer, methodName=org.jfree.chart.block.BlockContainer{clear()V 0.0, lineNumber=168, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.Size2D, methodName=org.jfree.chart.util.Size2D{getWidth()D 0.0, lineNumber=92, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=493, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=492, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=491, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=490, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=489, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=478, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=477, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=476, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=475, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=474, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=419, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=416, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{extendHeight(D)D 0.0, lineNumber=535, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{extendWidth(D)D 0.0, lineNumber=512, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=475, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=472, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=471, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=445, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=442, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=441, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=415, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=412, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=411, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=385, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=382, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=381, susp=0.12403473458920847]
kali-susp:Candidate [className=org.jfree.chart.util.Size2D, methodName=org.jfree.chart.util.Size2D{getHeight()D 0.0, lineNumber=110, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=490, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=487, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=486, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=460, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=457, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=456, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=430, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=427, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=426, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=400, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=397, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=396, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{getInsets()Lorg/jfree/chart/util/RectangleInsets; 0.0, lineNumber=145, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeight()D 0.0, lineNumber=197, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidth()D 0.0, lineNumber=170, susp=0.12309149097933272]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeightConstraintType()Lorg/jfree/chart/block/LengthConstraintType; 0.0, lineNumber=215, susp=0.12216944435630522]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidthConstraintType()Lorg/jfree/chart/block/LengthConstraintType; 0.0, lineNumber=188, susp=0.12216944435630522]
kali-susp:Candidate [className=org.jfree.chart.text.TextBlock, methodName=org.jfree.chart.text.TextBlock{addLine(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;)V 0.0, lineNumber=119, susp=0.1203858530857692]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleEdge, methodName=org.jfree.chart.util.RectangleEdge{isTopOrBottom(Lorg/jfree/chart/util/RectangleEdge;)Z 0.0, lineNumber=137, susp=0.1203858530857692]
kali-susp:Candidate [className=org.jfree.chart.text.TextBlock, methodName=org.jfree.chart.text.TextBlock{addLine(Lorg/jfree/chart/text/TextLine;)V 0.0, lineNumber=128, susp=0.11867816581938533]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=191, susp=0.09578262852211514]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=188, susp=0.09578262852211514]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=187, susp=0.09578262852211514]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=184, susp=0.09578262852211514]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{setPosition(Lorg/jfree/chart/util/RectangleEdge;)V 0.0, lineNumber=221, susp=0.08391813582966891]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{setPosition(Lorg/jfree/chart/util/RectangleEdge;)V 0.0, lineNumber=220, susp=0.08391813582966891]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{setPosition(Lorg/jfree/chart/util/RectangleEdge;)V 0.0, lineNumber=219, susp=0.08391813582966891]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{setPosition(Lorg/jfree/chart/util/RectangleEdge;)V 0.0, lineNumber=216, susp=0.08391813582966891]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=230, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{setBackgroundPaint(Ljava/awt/Paint;)V 0.0, lineNumber=229, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setFrame(Lorg/jfree/chart/block/BlockFrame;)V 0.0, lineNumber=254, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setFrame(Lorg/jfree/chart/block/BlockFrame;)V 0.0, lineNumber=251, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setMargin(Lorg/jfree/chart/util/RectangleInsets;)V 0.0, lineNumber=212, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setMargin(Lorg/jfree/chart/util/RectangleInsets;)V 0.0, lineNumber=209, susp=0.08362420100070908]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{notifyListeners(Lorg/jfree/chart/event/TitleChangeEvent;)V 0.0, lineNumber=359, susp=0.08247860988423225]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{notifyListeners(Lorg/jfree/chart/event/TitleChangeEvent;)V 0.0, lineNumber=358, susp=0.08247860988423225]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{notifyListeners(Lorg/jfree/chart/event/TitleChangeEvent;)V 0.0, lineNumber=357, susp=0.08247860988423225]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=181, susp=0.08111071056538127]
kali-susp:Candidate [className=org.jfree.chart.title.Title, methodName=org.jfree.chart.title.Title{addChangeListener(Lorg/jfree/chart/event/TitleChangeListener;)V 0.0, lineNumber=337, susp=0.07905694150420949]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{addChangeListener(Lorg/jfree/chart/event/PlotChangeListener;)V 0.0, lineNumber=870, susp=0.07392212709545729]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setPadding(Lorg/jfree/chart/util/RectangleInsets;)V 0.0, lineNumber=280, susp=0.07216878364870323]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{setPadding(Lorg/jfree/chart/util/RectangleInsets;)V 0.0, lineNumber=277, susp=0.07216878364870323]
kali-susp:Candidate [className=org.jfree.data.Range, methodName=org.jfree.data.Range{getUpperBound()D 0.0, lineNumber=108, susp=0.06819943394704735]
kali-susp:Candidate [className=org.jfree.data.Range, methodName=org.jfree.data.Range{getLowerBound()D 0.0, lineNumber=99, susp=0.06819943394704735]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{notifyListeners(Lorg/jfree/chart/event/PlotChangeEvent;)V 0.0, lineNumber=891, susp=0.06375767130633382]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{notifyListeners(Lorg/jfree/chart/event/PlotChangeEvent;)V 0.0, lineNumber=890, susp=0.06375767130633382]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setBaseSectionPaint(Ljava/awt/Paint;)V 0.0, lineNumber=948, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getBaseSectionPaint()Ljava/awt/Paint; 0.0, lineNumber=935, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2948, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2940, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2933, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2930, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2927, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2923, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2919, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2916, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2913, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2910, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2907, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2895, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2891, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2887, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2883, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2879, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2876, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2873, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2869, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2865, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2862, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2859, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2856, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2851, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2847, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2842, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2838, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2835, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2831, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2827, susp=0.0]
