kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1625, susp=0.5773502691896258]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=253, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=252, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=250, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=249, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=248, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=247, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=246, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{multiply(Lorg/apache/commons/math/linear/FieldMatrix;)Lorg/apache/commons/math/linear/FieldMatrix; 0.0, lineNumber=244, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SparseFieldMatrix, methodName=org.apache.commons.math.linear.SparseFieldMatrix{setEntry(IILorg/apache/commons/math/FieldElement;)V 0.0, lineNumber=174, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=692, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=689, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=687, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=686, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=685, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=684, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=683, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=678, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=677, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=676, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractFieldMatrix, methodName=org.apache.commons.math.linear.AbstractFieldMatrix{operate([Lorg/apache/commons/math/FieldElement;)[Lorg/apache/commons/math/FieldElement; 0.0, lineNumber=675, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix([[D)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=131, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=119, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{computeCorrelationMatrix(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=117, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=149, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{getCorrelationMatrix()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=90, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{rankTransform(Lorg/apache/commons/math/linear/RealMatrix;)V 0.0, lineNumber=167, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{rankTransform(Lorg/apache/commons/math/linear/RealMatrix;)V 0.0, lineNumber=166, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=153, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.correlation.SpearmansCorrelation, methodName=org.apache.commons.math.stat.correlation.SpearmansCorrelation{correlation([D[D)D 0.0, lineNumber=148, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=103, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{cumulativeProbability(D)D 0.0, lineNumber=68, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=110, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=130, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=112, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=108, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=107, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=106, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=105, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{inverseCumulativeProbability(D)D 0.0, lineNumber=102, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{getMedian()D 0.0, lineNumber=76, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=133, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setScale(D)V 0.0, lineNumber=129, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{setMedian(D)V 0.0, lineNumber=120, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.distribution.CauchyDistributionImpl, methodName=org.apache.commons.math.distribution.CauchyDistributionImpl{getScale()D 0.0, lineNumber=84, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=216, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.SimpleEstimationProblem, methodName=org.apache.commons.math.estimation.SimpleEstimationProblem{getAllParameters()[Lorg/apache/commons/math/estimation/EstimatedParameter; 0.0, lineNumber=66, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=221, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=212, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=211, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=208, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=200, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=199, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=194, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=193, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=192, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=191, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=187, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=186, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=185, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=182, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=181, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=179, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=178, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=177, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=176, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=175, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=171, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=168, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=167, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=166, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=165, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.estimation.GaussNewtonEstimator, methodName=org.apache.commons.math.estimation.GaussNewtonEstimator{estimate(Lorg/apache/commons/math/estimation/EstimationProblem;)V 0.0, lineNumber=162, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer, methodName=org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer{doOptimize()Lorg/apache/commons/math/optimization/VectorialPointValuePair; 0.0, lineNumber=419, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=314, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=312, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=311, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=310, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=309, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=308, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=285, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getChiSquare()D 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getChiSquare()D 0.0, lineNumber=249, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getChiSquare()D 0.0, lineNumber=248, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getChiSquare()D 0.0, lineNumber=247, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getChiSquare()D 0.0, lineNumber=246, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=287, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=283, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=277, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=276, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=274, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=273, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=272, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=271, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=270, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=269, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{getCovariances()[[D 0.0, lineNumber=266, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer, methodName=org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer{qrDecomposition()V 0.0, lineNumber=778, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=304, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer, methodName=org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer{guessParametersErrors()[D 0.0, lineNumber=303, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=314, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=364, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=309, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=264, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=220, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=218, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=217, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=216, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=215, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=213, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl, methodName=org.apache.commons.math.linear.LUDecompositionImpl{getDeterminant()D 0.0, lineNumber=212, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/ArrayRealVector;)Lorg/apache/commons/math/linear/ArrayRealVector; 0.0, lineNumber=355, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=341, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.LUDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.LUDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=337, susp=0.0]
